Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race
0 days 01:10:10.939000,HUL,27,0 days 00:01:31.227000,5.0,1.0,,,0 days 00:00:18.371000,0 days 00:00:38.686000,0 days 00:00:34.170000,0 days 01:08:58.090000,0 days 01:09:36.776000,0 days 01:10:10.946000,283.0,303.0,207.0,311.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 01:08:39.712000,,1,14.0,,,False,True,Abu Dhabi
0 days 01:11:42.040000,HUL,27,0 days 00:01:31.101000,6.0,1.0,,,0 days 00:00:18.391000,0 days 00:00:38.667000,0 days 00:00:34.043000,0 days 01:10:29.337000,0 days 01:11:08.004000,0 days 01:11:42.047000,282.0,311.0,207.0,303.0,True,MEDIUM,6.0,True,Haas F1 Team,0 days 01:10:10.939000,,1,14.0,,,False,True,Abu Dhabi
0 days 01:13:13.372000,HUL,27,0 days 00:01:31.332000,7.0,1.0,,,0 days 00:00:18.406000,0 days 00:00:38.583000,0 days 00:00:34.343000,0 days 01:12:00.453000,0 days 01:12:39.036000,0 days 01:13:13.379000,280.0,310.0,206.0,314.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 01:11:42.040000,,1,14.0,,,False,True,Abu Dhabi
0 days 01:14:44.872000,HUL,27,0 days 00:01:31.500000,8.0,1.0,,,0 days 00:00:18.455000,0 days 00:00:39.105000,0 days 00:00:33.940000,0 days 01:13:31.834000,0 days 01:14:10.939000,0 days 01:14:44.879000,280.0,298.0,206.0,309.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 01:13:13.372000,,1,14.0,,,False,True,Abu Dhabi
0 days 01:16:16.417000,HUL,27,0 days 00:01:31.545000,9.0,1.0,,,0 days 00:00:18.495000,0 days 00:00:39.189000,0 days 00:00:33.861000,0 days 01:15:03.374000,0 days 01:15:42.563000,0 days 01:16:16.424000,281.0,296.0,207.0,304.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:14:44.872000,,1,14.0,,,False,True,Abu Dhabi
0 days 01:17:48,HUL,27,0 days 00:01:31.583000,10.0,1.0,,,0 days 00:00:18.410000,0 days 00:00:39.198000,0 days 00:00:33.975000,0 days 01:16:34.834000,0 days 01:17:14.032000,0 days 01:17:48.007000,281.0,298.0,202.0,303.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:16:16.417000,,1,14.0,,,False,True,Abu Dhabi
0 days 01:19:20.002000,HUL,27,0 days 00:01:32.002000,11.0,1.0,,,0 days 00:00:18.877000,0 days 00:00:39.194000,0 days 00:00:33.931000,0 days 01:18:06.884000,0 days 01:18:46.078000,0 days 01:19:20.009000,281.0,308.0,207.0,303.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:17:48,,1,14.0,,,False,True,Abu Dhabi
0 days 01:20:51.829000,HUL,27,0 days 00:01:31.827000,12.0,1.0,,,0 days 00:00:18.551000,0 days 00:00:39.279000,0 days 00:00:33.997000,0 days 01:19:38.560000,0 days 01:20:17.839000,0 days 01:20:51.836000,278.0,299.0,206.0,301.0,False,MEDIUM,12.0,True,Haas F1 Team,0 days 01:19:20.002000,,1,14.0,,,False,True,Abu Dhabi
0 days 01:22:25.548000,HUL,27,0 days 00:01:33.719000,13.0,1.0,,0 days 01:22:24.459000,0 days 00:00:18.528000,0 days 00:00:39.281000,0 days 00:00:35.910000,0 days 01:21:10.364000,0 days 01:21:49.645000,0 days 01:22:25.555000,279.0,305.0,,300.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 01:20:51.829000,,1,14.0,,,False,False,Abu Dhabi
0 days 01:24:16.291000,HUL,27,0 days 00:01:50.743000,14.0,2.0,0 days 01:22:46.365000,,0 days 00:00:38.268000,0 days 00:00:39.220000,0 days 00:00:33.255000,0 days 01:23:03.823000,0 days 01:23:43.043000,0 days 01:24:16.298000,282.0,288.0,211.0,292.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:22:25.548000,,1,19.0,,,False,False,Abu Dhabi
0 days 01:25:46.424000,HUL,27,0 days 00:01:30.133000,15.0,2.0,,,0 days 00:00:18.386000,0 days 00:00:38.636000,0 days 00:00:33.111000,0 days 01:24:34.684000,0 days 01:25:13.320000,0 days 01:25:46.431000,275.0,293.0,212.0,296.0,True,HARD,2.0,True,Haas F1 Team,0 days 01:24:16.291000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:27:16.998000,HUL,27,0 days 00:01:30.574000,16.0,2.0,,,0 days 00:00:18.155000,0 days 00:00:38.444000,0 days 00:00:33.975000,0 days 01:26:04.586000,0 days 01:26:43.030000,0 days 01:27:17.005000,281.0,311.0,209.0,298.0,False,HARD,3.0,True,Haas F1 Team,0 days 01:25:46.424000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:28:47.354000,HUL,27,0 days 00:01:30.356000,17.0,2.0,,,0 days 00:00:18.393000,0 days 00:00:38.632000,0 days 00:00:33.331000,0 days 01:27:35.398000,0 days 01:28:14.030000,0 days 01:28:47.361000,283.0,294.0,209.0,315.0,False,HARD,4.0,True,Haas F1 Team,0 days 01:27:16.998000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:30:18.989000,HUL,27,0 days 00:01:31.635000,18.0,2.0,,,0 days 00:00:18.276000,0 days 00:00:39.376000,0 days 00:00:33.983000,0 days 01:29:05.637000,0 days 01:29:45.013000,0 days 01:30:18.996000,279.0,283.0,209.0,297.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:28:47.354000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:31:49.324000,HUL,27,0 days 00:01:30.335000,19.0,2.0,,,0 days 00:00:18.284000,0 days 00:00:38.927000,0 days 00:00:33.124000,0 days 01:30:37.280000,0 days 01:31:16.207000,0 days 01:31:49.331000,279.0,295.0,210.0,293.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:30:18.989000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:33:19.760000,HUL,27,0 days 00:01:30.436000,20.0,2.0,,,0 days 00:00:18.351000,0 days 00:00:38.784000,0 days 00:00:33.301000,0 days 01:32:07.682000,0 days 01:32:46.466000,0 days 01:33:19.767000,279.0,293.0,208.0,297.0,False,HARD,7.0,True,Haas F1 Team,0 days 01:31:49.324000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:34:50.396000,HUL,27,0 days 00:01:30.636000,21.0,2.0,,,0 days 00:00:18.358000,0 days 00:00:38.938000,0 days 00:00:33.340000,0 days 01:33:38.125000,0 days 01:34:17.063000,0 days 01:34:50.403000,278.0,296.0,208.0,300.0,False,HARD,8.0,True,Haas F1 Team,0 days 01:33:19.760000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:36:20.847000,HUL,27,0 days 00:01:30.451000,22.0,2.0,,,0 days 00:00:18.266000,0 days 00:00:38.876000,0 days 00:00:33.309000,0 days 01:35:08.669000,0 days 01:35:47.545000,0 days 01:36:20.854000,280.0,296.0,208.0,298.0,False,HARD,9.0,True,Haas F1 Team,0 days 01:34:50.396000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:37:51.867000,HUL,27,0 days 00:01:31.020000,23.0,2.0,,,0 days 00:00:18.420000,0 days 00:00:39.010000,0 days 00:00:33.590000,0 days 01:36:39.274000,0 days 01:37:18.284000,0 days 01:37:51.874000,279.0,296.0,207.0,301.0,False,HARD,10.0,True,Haas F1 Team,0 days 01:36:20.847000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:39:22.971000,HUL,27,0 days 00:01:31.104000,24.0,2.0,,,0 days 00:00:18.372000,0 days 00:00:39.010000,0 days 00:00:33.722000,0 days 01:38:10.246000,0 days 01:38:49.256000,0 days 01:39:22.978000,287.0,301.0,208.0,305.0,False,HARD,11.0,True,Haas F1 Team,0 days 01:37:51.867000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:40:53.839000,HUL,27,0 days 00:01:30.868000,25.0,2.0,,,0 days 00:00:18.397000,0 days 00:00:38.942000,0 days 00:00:33.529000,0 days 01:39:41.375000,0 days 01:40:20.317000,0 days 01:40:53.846000,283.0,297.0,208.0,305.0,False,HARD,12.0,True,Haas F1 Team,0 days 01:39:22.971000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:42:25.283000,HUL,27,0 days 00:01:31.444000,26.0,2.0,,,0 days 00:00:18.521000,0 days 00:00:39.190000,0 days 00:00:33.733000,0 days 01:41:12.367000,0 days 01:41:51.557000,0 days 01:42:25.290000,278.0,296.0,205.0,301.0,False,HARD,13.0,True,Haas F1 Team,0 days 01:40:53.839000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:43:57.368000,HUL,27,0 days 00:01:32.085000,27.0,2.0,,,0 days 00:00:18.507000,0 days 00:00:39.176000,0 days 00:00:34.402000,0 days 01:42:43.797000,0 days 01:43:22.973000,0 days 01:43:57.375000,283.0,297.0,207.0,303.0,False,HARD,14.0,True,Haas F1 Team,0 days 01:42:25.283000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:45:28.948000,HUL,27,0 days 00:01:31.580000,28.0,2.0,,,0 days 00:00:18.545000,0 days 00:00:38.947000,0 days 00:00:34.088000,0 days 01:44:15.920000,0 days 01:44:54.867000,0 days 01:45:28.955000,285.0,298.0,207.0,306.0,False,HARD,15.0,True,Haas F1 Team,0 days 01:43:57.368000,,1,16.0,,,False,True,Abu Dhabi
0 days 01:47:00.716000,HUL,27,0 days 00:01:31.768000,29.0,2.0,,,0 days 00:00:18.464000,0 days 00:00:38.503000,0 days 00:00:34.801000,0 days 01:45:47.419000,0 days 01:46:25.922000,0 days 01:47:00.723000,285.0,301.0,208.0,322.0,False,HARD,16.0,True,Haas F1 Team,0 days 01:45:28.948000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:48:31.383000,HUL,27,0 days 00:01:30.667000,30.0,2.0,,,0 days 00:00:18.239000,0 days 00:00:39.011000,0 days 00:00:33.417000,0 days 01:47:18.962000,0 days 01:47:57.973000,0 days 01:48:31.390000,283.0,293.0,209.0,298.0,False,HARD,17.0,True,Haas F1 Team,0 days 01:47:00.716000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:50:01.976000,HUL,27,0 days 00:01:30.593000,31.0,2.0,,,0 days 00:00:18.204000,0 days 00:00:38.987000,0 days 00:00:33.402000,0 days 01:48:49.594000,0 days 01:49:28.581000,0 days 01:50:01.983000,280.0,292.0,207.0,295.0,False,HARD,18.0,True,Haas F1 Team,0 days 01:48:31.383000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:51:32.821000,HUL,27,0 days 00:01:30.845000,32.0,2.0,,,0 days 00:00:18.334000,0 days 00:00:39.050000,0 days 00:00:33.461000,0 days 01:50:20.317000,0 days 01:50:59.367000,0 days 01:51:32.828000,279.0,291.0,208.0,296.0,False,HARD,19.0,True,Haas F1 Team,0 days 01:50:01.976000,,1,14.0,,,False,True,Abu Dhabi
0 days 01:53:05.276000,HUL,27,0 days 00:01:32.455000,33.0,2.0,,0 days 01:53:04.250000,0 days 00:00:18.283000,0 days 00:00:39.026000,0 days 00:00:35.146000,0 days 01:51:51.111000,0 days 01:52:30.137000,0 days 01:53:05.283000,281.0,292.0,,297.0,False,HARD,20.0,True,Haas F1 Team,0 days 01:51:32.821000,,1,14.0,,,False,False,Abu Dhabi
0 days 01:54:55.474000,HUL,27,0 days 00:01:50.198000,34.0,3.0,0 days 01:53:26.375000,,0 days 00:00:38.203000,0 days 00:00:38.910000,0 days 00:00:33.085000,0 days 01:53:43.486000,0 days 01:54:22.396000,0 days 01:54:55.481000,284.0,288.0,212.0,291.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:53:05.276000,,1,18.0,,,False,False,Abu Dhabi
0 days 01:56:25.972000,HUL,27,0 days 00:01:30.498000,35.0,3.0,,,0 days 00:00:18.481000,0 days 00:00:38.911000,0 days 00:00:33.106000,0 days 01:55:13.962000,0 days 01:55:52.873000,0 days 01:56:25.979000,275.0,288.0,211.0,292.0,False,HARD,2.0,True,Haas F1 Team,0 days 01:54:55.474000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:57:55.663000,HUL,27,0 days 00:01:29.691000,36.0,3.0,,,0 days 00:00:18.306000,0 days 00:00:38.645000,0 days 00:00:32.740000,0 days 01:56:44.285000,0 days 01:57:22.930000,0 days 01:57:55.670000,282.0,294.0,212.0,298.0,True,HARD,3.0,True,Haas F1 Team,0 days 01:56:25.972000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:59:25.410000,HUL,27,0 days 00:01:29.747000,37.0,3.0,,,0 days 00:00:18.234000,0 days 00:00:38.675000,0 days 00:00:32.838000,0 days 01:58:13.904000,0 days 01:58:52.579000,0 days 01:59:25.417000,283.0,295.0,211.0,298.0,False,HARD,4.0,True,Haas F1 Team,0 days 01:57:55.663000,,1,18.0,,,False,True,Abu Dhabi
0 days 02:00:54.872000,HUL,27,0 days 00:01:29.462000,38.0,3.0,,,0 days 00:00:18.140000,0 days 00:00:38.564000,0 days 00:00:32.758000,0 days 01:59:43.557000,0 days 02:00:22.121000,0 days 02:00:54.879000,283.0,292.0,211.0,297.0,True,HARD,5.0,True,Haas F1 Team,0 days 01:59:25.410000,,1,17.0,,,False,True,Abu Dhabi
0 days 02:02:24.963000,HUL,27,0 days 00:01:30.091000,39.0,3.0,,,0 days 00:00:18.258000,0 days 00:00:38.755000,0 days 00:00:33.078000,0 days 02:01:13.137000,0 days 02:01:51.892000,0 days 02:02:24.970000,279.0,293.0,210.0,296.0,False,HARD,6.0,True,Haas F1 Team,0 days 02:00:54.872000,,1,17.0,,,False,True,Abu Dhabi
0 days 02:03:55.084000,HUL,27,0 days 00:01:30.121000,40.0,3.0,,,0 days 00:00:18.346000,0 days 00:00:38.827000,0 days 00:00:32.948000,0 days 02:02:43.316000,0 days 02:03:22.143000,0 days 02:03:55.091000,281.0,292.0,211.0,296.0,False,HARD,7.0,True,Haas F1 Team,0 days 02:02:24.963000,,1,17.0,,,False,True,Abu Dhabi
0 days 02:05:24.977000,HUL,27,0 days 00:01:29.893000,41.0,3.0,,,0 days 00:00:18.170000,0 days 00:00:38.782000,0 days 00:00:32.941000,0 days 02:04:13.261000,0 days 02:04:52.043000,0 days 02:05:24.984000,283.0,293.0,212.0,299.0,False,HARD,8.0,True,Haas F1 Team,0 days 02:03:55.084000,,1,17.0,,,False,True,Abu Dhabi
0 days 02:06:54.373000,HUL,27,0 days 00:01:29.396000,42.0,3.0,,,0 days 00:00:18.028000,0 days 00:00:38.676000,0 days 00:00:32.692000,0 days 02:05:43.012000,0 days 02:06:21.688000,0 days 02:06:54.380000,283.0,292.0,212.0,297.0,True,HARD,9.0,True,Haas F1 Team,0 days 02:05:24.977000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:08:23.858000,HUL,27,0 days 00:01:29.485000,43.0,3.0,,,0 days 00:00:18.116000,0 days 00:00:38.684000,0 days 00:00:32.685000,0 days 02:07:12.496000,0 days 02:07:51.180000,0 days 02:08:23.865000,282.0,291.0,212.0,296.0,False,HARD,10.0,True,Haas F1 Team,0 days 02:06:54.373000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:09:53.400000,HUL,27,0 days 00:01:29.542000,44.0,3.0,,,0 days 00:00:18.021000,0 days 00:00:38.741000,0 days 00:00:32.780000,0 days 02:08:41.886000,0 days 02:09:20.627000,0 days 02:09:53.407000,282.0,291.0,211.0,295.0,False,HARD,11.0,True,Haas F1 Team,0 days 02:08:23.858000,,1,15.0,,,False,True,Abu Dhabi
0 days 02:11:22.900000,HUL,27,0 days 00:01:29.500000,45.0,3.0,,,0 days 00:00:18.002000,0 days 00:00:38.668000,0 days 00:00:32.830000,0 days 02:10:11.409000,0 days 02:10:50.077000,0 days 02:11:22.907000,285.0,292.0,211.0,297.0,False,HARD,12.0,True,Haas F1 Team,0 days 02:09:53.400000,,1,15.0,,,False,True,Abu Dhabi
0 days 02:12:52.356000,HUL,27,0 days 00:01:29.456000,46.0,3.0,,,0 days 00:00:17.956000,0 days 00:00:38.705000,0 days 00:00:32.795000,0 days 02:11:40.863000,0 days 02:12:19.568000,0 days 02:12:52.363000,285.0,291.0,211.0,297.0,False,HARD,13.0,True,Haas F1 Team,0 days 02:11:22.900000,,1,15.0,,,False,True,Abu Dhabi
0 days 02:14:22.391000,HUL,27,0 days 00:01:30.035000,47.0,3.0,,,0 days 00:00:18.021000,0 days 00:00:38.986000,0 days 00:00:33.028000,0 days 02:13:10.384000,0 days 02:13:49.370000,0 days 02:14:22.398000,283.0,290.0,210.0,296.0,False,HARD,14.0,True,Haas F1 Team,0 days 02:12:52.356000,,1,15.0,,,False,True,Abu Dhabi
0 days 02:15:52.512000,HUL,27,0 days 00:01:30.121000,48.0,3.0,,,0 days 00:00:18.282000,0 days 00:00:38.901000,0 days 00:00:32.938000,0 days 02:14:40.680000,0 days 02:15:19.581000,0 days 02:15:52.519000,281.0,290.0,212.0,297.0,False,HARD,15.0,True,Haas F1 Team,0 days 02:14:22.391000,,1,15.0,,,False,True,Abu Dhabi
0 days 02:17:23.217000,HUL,27,0 days 00:01:30.705000,49.0,3.0,,,0 days 00:00:18.116000,0 days 00:00:38.917000,0 days 00:00:33.672000,0 days 02:16:10.635000,0 days 02:16:49.552000,0 days 02:17:23.224000,287.0,298.0,209.0,300.0,False,HARD,16.0,True,Haas F1 Team,0 days 02:15:52.512000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:18:53.417000,HUL,27,0 days 00:01:30.200000,50.0,3.0,,,0 days 00:00:18.263000,0 days 00:00:38.862000,0 days 00:00:33.075000,0 days 02:17:41.487000,0 days 02:18:20.349000,0 days 02:18:53.424000,288.0,297.0,209.0,305.0,False,HARD,17.0,True,Haas F1 Team,0 days 02:17:23.217000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:20:23.496000,HUL,27,0 days 00:01:30.079000,51.0,3.0,,,0 days 00:00:18.224000,0 days 00:00:38.756000,0 days 00:00:33.099000,0 days 02:19:11.648000,0 days 02:19:50.404000,0 days 02:20:23.503000,287.0,296.0,210.0,302.0,False,HARD,18.0,True,Haas F1 Team,0 days 02:18:53.417000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:21:53.601000,HUL,27,0 days 00:01:30.105000,52.0,3.0,,,0 days 00:00:18.187000,0 days 00:00:38.910000,0 days 00:00:33.008000,0 days 02:20:41.690000,0 days 02:21:20.600000,0 days 02:21:53.608000,284.0,295.0,210.0,300.0,False,HARD,19.0,True,Haas F1 Team,0 days 02:20:23.496000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:23:23.691000,HUL,27,0 days 00:01:30.090000,53.0,3.0,,,0 days 00:00:18.033000,0 days 00:00:38.866000,0 days 00:00:33.191000,0 days 02:22:11.641000,0 days 02:22:50.507000,0 days 02:23:23.698000,285.0,292.0,211.0,298.0,False,HARD,20.0,True,Haas F1 Team,0 days 02:21:53.601000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:24:53.358000,HUL,27,0 days 00:01:29.667000,54.0,3.0,,,0 days 00:00:17.956000,0 days 00:00:38.824000,0 days 00:00:32.887000,0 days 02:23:41.654000,0 days 02:24:20.478000,0 days 02:24:53.365000,285.0,291.0,212.0,298.0,False,HARD,21.0,True,Haas F1 Team,0 days 02:23:23.691000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:26:22.934000,HUL,27,0 days 00:01:29.576000,55.0,3.0,,,0 days 00:00:18.050000,0 days 00:00:38.701000,0 days 00:00:32.825000,0 days 02:25:11.415000,0 days 02:25:50.116000,0 days 02:26:22.941000,283.0,291.0,212.0,296.0,False,HARD,22.0,True,Haas F1 Team,0 days 02:24:53.358000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:27:52.441000,HUL,27,0 days 00:01:29.507000,56.0,3.0,,,0 days 00:00:18.006000,0 days 00:00:38.677000,0 days 00:00:32.824000,0 days 02:26:40.947000,0 days 02:27:19.624000,0 days 02:27:52.448000,286.0,293.0,211.0,298.0,False,HARD,23.0,True,Haas F1 Team,0 days 02:26:22.934000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:29:21.878000,HUL,27,0 days 00:01:29.437000,57.0,3.0,,,0 days 00:00:17.945000,0 days 00:00:38.708000,0 days 00:00:32.784000,0 days 02:28:10.393000,0 days 02:28:49.101000,0 days 02:29:21.885000,284.0,293.0,212.0,297.0,False,HARD,24.0,True,Haas F1 Team,0 days 02:27:52.441000,,1,16.0,,,False,True,Abu Dhabi
0 days 02:30:51.095000,HUL,27,0 days 00:01:29.217000,58.0,3.0,,,0 days 00:00:17.922000,0 days 00:00:38.602000,0 days 00:00:32.693000,0 days 02:29:39.807000,0 days 02:30:18.409000,0 days 02:30:51.102000,284.0,293.0,213.0,296.0,True,HARD,25.0,True,Haas F1 Team,0 days 02:29:21.878000,,1,15.0,,,False,True,Abu Dhabi
0 days 01:04:06.797000,SAR,2,0 days 00:01:42.022000,1.0,1.0,,,,0 days 00:00:40.261000,0 days 00:00:36.662000,,0 days 01:03:30.237000,0 days 01:04:07.003000,288.0,264.0,216.0,241.0,False,MEDIUM,2.0,False,Williams,0 days 01:02:24.519000,,1,20.0,,,False,False,Abu Dhabi
0 days 01:05:40.379000,SAR,2,0 days 00:01:33.582000,2.0,1.0,,,0 days 00:00:18.676000,0 days 00:00:40.296000,0 days 00:00:34.610000,0 days 01:04:25.494000,0 days 01:05:05.790000,0 days 01:05:40.400000,287.0,303.0,210.0,321.0,True,MEDIUM,3.0,False,Williams,0 days 01:04:06.797000,,1,20.0,,,False,True,Abu Dhabi
0 days 01:07:11.779000,SAR,2,0 days 00:01:31.400000,3.0,1.0,,,0 days 00:00:18.597000,0 days 00:00:38.063000,0 days 00:00:34.740000,0 days 01:05:58.997000,0 days 01:06:37.060000,0 days 01:07:11.800000,286.0,314.0,212.0,324.0,True,MEDIUM,4.0,False,Williams,0 days 01:05:40.379000,,1,20.0,,,False,True,Abu Dhabi
0 days 01:08:43.266000,SAR,2,0 days 00:01:31.487000,4.0,1.0,,,0 days 00:00:18.657000,0 days 00:00:38.143000,0 days 00:00:34.687000,0 days 01:07:30.457000,0 days 01:08:08.600000,0 days 01:08:43.287000,287.0,310.0,209.0,317.0,False,MEDIUM,5.0,False,Williams,0 days 01:07:11.779000,,1,20.0,,,False,True,Abu Dhabi
0 days 01:10:15.541000,SAR,2,0 days 00:01:32.275000,5.0,1.0,,,0 days 00:00:18.654000,0 days 00:00:38.115000,0 days 00:00:35.506000,0 days 01:09:01.941000,0 days 01:09:40.056000,0 days 01:10:15.562000,289.0,317.0,209.0,313.0,False,MEDIUM,6.0,False,Williams,0 days 01:08:43.266000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:11:47.253000,SAR,2,0 days 00:01:31.712000,6.0,1.0,,,0 days 00:00:18.667000,0 days 00:00:38.690000,0 days 00:00:34.355000,0 days 01:10:34.229000,0 days 01:11:12.919000,0 days 01:11:47.274000,286.0,309.0,209.0,311.0,False,MEDIUM,7.0,False,Williams,0 days 01:10:15.541000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:13:18.410000,SAR,2,0 days 00:01:31.157000,7.0,1.0,,,0 days 00:00:18.443000,0 days 00:00:38.482000,0 days 00:00:34.232000,0 days 01:12:05.717000,0 days 01:12:44.199000,0 days 01:13:18.431000,287.0,309.0,210.0,315.0,True,MEDIUM,8.0,False,Williams,0 days 01:11:47.253000,,1,19.0,,,False,True,Abu Dhabi
0 days 01:14:49.952000,SAR,2,0 days 00:01:31.542000,8.0,1.0,,,0 days 00:00:18.441000,0 days 00:00:38.743000,0 days 00:00:34.358000,0 days 01:13:36.872000,0 days 01:14:15.615000,0 days 01:14:49.973000,288.0,308.0,205.0,312.0,False,MEDIUM,9.0,False,Williams,0 days 01:13:18.410000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:16:21.360000,SAR,2,0 days 00:01:31.408000,9.0,1.0,,,0 days 00:00:18.565000,0 days 00:00:38.683000,0 days 00:00:34.160000,0 days 01:15:08.538000,0 days 01:15:47.221000,0 days 01:16:21.381000,288.0,309.0,207.0,310.0,False,MEDIUM,10.0,False,Williams,0 days 01:14:49.952000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:17:53.398000,SAR,2,0 days 00:01:32.038000,10.0,1.0,,,0 days 00:00:18.514000,0 days 00:00:38.774000,0 days 00:00:34.750000,0 days 01:16:39.895000,0 days 01:17:18.669000,0 days 01:17:53.419000,283.0,304.0,208.0,312.0,False,MEDIUM,11.0,False,Williams,0 days 01:16:21.360000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:19:25.280000,SAR,2,0 days 00:01:31.882000,11.0,1.0,,,0 days 00:00:18.495000,0 days 00:00:38.782000,0 days 00:00:34.605000,0 days 01:18:11.914000,0 days 01:18:50.696000,0 days 01:19:25.301000,287.0,307.0,208.0,310.0,False,MEDIUM,12.0,False,Williams,0 days 01:17:53.398000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:20:57.169000,SAR,2,0 days 00:01:31.889000,12.0,1.0,,,0 days 00:00:18.484000,0 days 00:00:38.898000,0 days 00:00:34.507000,0 days 01:19:43.785000,0 days 01:20:22.683000,0 days 01:20:57.190000,287.0,304.0,208.0,309.0,False,MEDIUM,13.0,False,Williams,0 days 01:19:25.280000,,1,18.0,,,False,True,Abu Dhabi
0 days 01:22:29.219000,SAR,2,0 days 00:01:32.050000,13.0,1.0,,,0 days 00:00:18.511000,0 days 00:00:38.795000,0 days 00:00:34.744000,0 days 01:21:15.701000,0 days 01:21:54.496000,0 days 01:22:29.240000,286.0,311.0,210.0,309.0,False,MEDIUM,14.0,False,Williams,0 days 01:20:57.169000,,1,17.0,,,False,True,Abu Dhabi
0 days 01:24:01.044000,SAR,2,0 days 00:01:31.825000,14.0,1.0,,,0 days 00:00:18.530000,0 days 00:00:38.790000,0 days 00:00:34.505000,0 days 01:22:47.770000,0 days 01:23:26.560000,0 days 01:24:01.065000,287.0,308.0,210.0,311.0,False,MEDIUM,15.0,False,Williams,0 days 01:22:29.219000,,1,14.0,,,False,True,Abu Dhabi
0 days 01:25:35.900000,SAR,2,0 days 00:01:34.856000,15.0,1.0,,0 days 01:25:34.926000,0 days 00:00:18.502000,0 days 00:00:38.974000,0 days 00:00:37.380000,0 days 01:24:19.567000,0 days 01:24:58.541000,0 days 01:25:35.921000,287.0,306.0,,310.0,False,MEDIUM,16.0,False,Williams,0 days 01:24:01.044000,,1,16.0,,,False,False,Abu Dhabi
0 days 01:27:27.804000,SAR,2,0 days 00:01:51.904000,16.0,2.0,0 days 01:25:57.081000,,0 days 00:00:39.278000,0 days 00:00:38.862000,0 days 00:00:33.764000,0 days 01:26:15.199000,0 days 01:26:54.061000,0 days 01:27:27.825000,282.0,301.0,213.0,305.0,False,HARD,1.0,True,Williams,0 days 01:25:35.900000,,1,20.0,,,False,False,Abu Dhabi
0 days 01:28:58.208000,SAR,2,0 days 00:01:30.404000,17.0,2.0,,,0 days 00:00:18.154000,0 days 00:00:38.300000,0 days 00:00:33.950000,0 days 01:27:45.979000,0 days 01:28:24.279000,0 days 01:28:58.229000,288.0,302.0,214.0,307.0,True,HARD,2.0,True,Williams,0 days 01:27:27.804000,,1,20.0,,,False,True,Abu Dhabi
